0.000541420 0.466958 
0.00143942 0.528750 
0.00295767 0.583124 
0.00534287 0.634322 
0.00924655 0.686603 
0.0145307 0.741050 
0.0216396 0.791233 
0.0308729 0.841426 
0.0459811 0.894819 
0.0649047 0.947155 
